# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# [M1] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['mean_square_error', 'mean_absolute_error'], n_wait=1, output_file='results.csv', pretrain_size=92, restart_stream=False, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[M0],current_mse_[M0],mean_mse_[M1],current_mse_[M1],mean_mae_[M0],current_mae_[M0],mean_mae_[M1],current_mae_[M1]
38189,126.139281,0.000000,197.983615,0.026562,2.148646,-0.000000,2.652863,0.162980
38190,126.135970,0.000000,197.978419,0.024937,2.148589,-0.000000,2.652797,0.157915
38191,126.132664,0.193600,197.973224,0.023412,2.148545,0.440000,2.652732,0.153008
38192,126.129354,0.000000,197.968074,1.777153,2.148488,-0.000000,2.652697,1.333099
38193,126.126043,0.000000,197.962923,1.689426,2.148432,-0.000000,2.652662,1.299779
38194,126.122733,0.000000,197.957770,1.606024,2.148375,-0.000000,2.652625,1.267290
38195,126.119423,0.000000,197.952614,1.526733,2.148319,-0.000000,2.652588,1.235610
38196,126.116114,0.000000,197.947458,1.451351,2.148263,-0.000000,2.652550,1.204720
38197,126.112824,0.774400,197.942299,1.379686,2.148229,0.880000,2.652511,1.174600
38198,126.109515,0.000000,197.937139,1.311556,2.148173,-0.000000,2.652472,1.145232
38199,126.106207,0.048400,197.931978,1.246786,2.148122,0.220000,2.652431,1.116596
38200,126.102899,0.048400,197.926815,1.185211,2.148072,0.220000,2.652390,1.088674
38201,126.151926,1994.515600,197.972511,1939.394014,2.149187,44.660000,2.653476,44.038551
38202,126.159365,409.657600,198.237860,10310.686876,2.149662,20.240000,2.656071,101.541552
38203,126.161755,217.267600,198.359589,4837.562822,2.149992,14.740000,2.657826,69.552590
38204,126.168731,392.040000,198.414753,2300.860762,2.150455,19.800000,2.659015,47.967288
38205,126.178375,493.728400,198.444298,1324.486936,2.150982,22.220000,2.659900,36.393501
38206,126.175110,1.742400,198.458906,755.202153,2.150960,1.320000,2.660551,27.480942
38207,126.180974,349.690000,198.511827,2215.627970,2.151394,18.700000,2.661717,47.070458
38208,126.186411,333.427600,198.520726,537.692375,2.151817,18.260000,2.662255,23.188195
38209,126.192712,366.339600,198.517691,82.846553,2.152263,19.140000,2.662424,9.102008
38210,126.393572,7782.768400,198.618069,4024.803878,2.154521,88.220000,2.664018,63.441342
38211,126.399429,349.690000,198.618728,223.765071,2.154955,18.700000,2.664341,14.958779
38212,126.408307,464.833600,198.620321,259.333230,2.155464,21.560000,2.664694,16.103827
38213,126.415972,418.611600,198.617019,72.728050,2.155944,20.460000,2.664847,8.528074
38214,126.422266,366.339600,198.612204,15.057416,2.156389,19.140000,2.664879,3.880389
38215,126.422123,121.000000,198.607196,7.688245,2.156621,11.000000,2.664882,2.772768
38216,126.422648,146.410000,198.602563,21.990199,2.156882,12.100000,2.664935,4.689371
38217,126.420714,52.707600,198.597482,4.886182,2.157016,7.260000,2.664923,2.210471
38218,126.417723,12.390400,198.592293,0.744828,2.157052,3.520000,2.664876,0.863034
38219,126.414409,0.048400,198.587553,17.875878,2.157001,0.220000,2.664917,4.227987
38220,126.411418,12.390400,198.582373,1.068741,2.157037,3.520000,2.664874,1.033799
38221,126.408663,21.344400,198.577693,20.127993,2.157101,4.620000,2.664922,4.486423
38222,126.405673,12.390400,198.572519,1.312031,2.157137,3.520000,2.664882,1.145439
38223,126.402363,0.193600,198.567775,17.644563,2.157092,0.440000,2.664922,4.200543
38224,126.399415,13.987600,198.562600,1.259764,2.157133,3.740000,2.664882,1.122392
38225,126.396105,0.193600,198.557832,16.722853,2.157088,0.440000,2.664919,4.089359
38226,126.393202,15.681600,198.552657,1.209572,2.157136,3.960000,2.664878,1.099805
38227,126.389920,1.210000,198.548128,25.818620,2.157108,1.100000,2.664942,5.081203
38228,126.387017,15.681600,198.543005,3.182864,2.157155,3.960000,2.664919,1.784058
38229,126.383704,0.048400,198.538172,14.236512,2.157104,0.220000,2.664948,3.773130
38230,126.380950,21.344400,198.532992,0.980322,2.157169,4.620000,2.664904,0.990112
38231,126.377682,1.742400,198.527982,7.443371,2.157147,1.320000,2.664905,2.728254
38232,126.374380,0.435600,198.522780,0.098951,2.157108,0.660000,2.664844,0.314565
38233,126.371068,0.048400,198.517590,0.595929,2.157057,0.220000,2.664794,0.771964
38234,126.367756,0.048400,198.512416,1.172083,2.157006,0.220000,2.664753,1.082628
38235,126.364489,1.742400,198.507375,6.219750,2.156984,1.320000,2.664748,2.493943
38236,126.361176,0.000000,198.502174,0.091443,2.156928,-0.000000,2.664686,0.302395
38237,126.357864,0.000000,198.496986,0.614462,2.156871,-0.000000,2.664637,0.783877
38238,126.354551,0.000000,198.491813,1.147330,2.156815,-0.000000,2.664595,1.071135
38239,126.351239,0.000000,198.486936,12.449054,2.156758,-0.000000,2.664618,3.528322
38240,126.347927,0.000000,198.481759,0.996287,2.156702,-0.000000,2.664574,0.998142
38241,126.344647,1.210000,198.476709,5.838181,2.156674,1.100000,2.664568,2.416233
38242,126.341367,1.210000,198.471525,0.687812,2.156646,1.100000,2.664519,0.829345
38243,126.338087,1.210000,198.466350,1.030129,2.156619,1.100000,2.664476,1.014953
38244,126.334781,0.193600,198.461446,11.373334,2.156574,0.440000,2.664495,3.372437
38245,126.674484,13087.360000,198.793439,12865.303111,2.159515,114.400000,2.667398,113.425320
38246,126.958578,10966.278400,199.538721,28635.046086,2.162203,104.720000,2.671763,169.218929
38247,126.982661,1045.875600,199.541244,295.805879,2.162994,32.340000,2.672144,17.199008
38248,126.989156,374.809600,199.540663,177.391617,2.163445,19.360000,2.672423,13.318844
38249,126.992222,243.984400,199.568352,1256.064874,2.163798,15.620000,2.673281,35.441006
38250,127.045900,2175.289600,199.637347,2832.374551,2.164963,46.640000,2.674606,53.220058
38251,127.086923,1692.499600,199.685308,2029.825834,2.165985,41.140000,2.675717,45.053588
38252,127.103410,756.250000,199.719351,1498.777394,2.166648,27.500000,2.676661,38.714046
38253,127.164286,2450.250000,199.744650,1165.197922,2.167889,49.500000,2.677485,34.134996
38254,127.297397,5207.065600,199.763624,923.864852,2.169723,72.160000,2.678212,30.395145
38255,127.414369,4591.417600,199.785028,1016.596280,2.171441,67.760000,2.678977,31.884107
38256,127.442689,1208.257600,199.800780,800.978128,2.172295,34.760000,2.679648,28.301557
38257,127.453066,523.494400,199.816214,788.833727,2.172838,22.880000,2.680314,28.086184
38258,127.455419,217.267600,199.832488,820.965995,2.173167,14.740000,2.680994,28.652504
38259,127.597809,5562.176400,199.925528,3750.995487,2.175064,74.580000,2.682529,61.245371
38260,127.638335,1674.446400,199.921267,37.265213,2.176079,40.920000,2.682618,6.104524
38261,127.705614,2695.686400,199.929904,529.582456,2.177383,51.920000,2.683151,23.012659
38262,128.043813,13037.072400,200.139174,8187.994120,2.180317,114.180000,2.685451,90.487536
38263,128.040585,4.840000,200.137195,124.578158,2.180317,2.200000,2.685673,11.161459
38264,128.037276,1.742400,200.131952,0.003024,2.180295,1.320000,2.685605,0.054993
38265,128.055021,805.424400,200.132915,236.900802,2.180981,28.380000,2.685937,15.391582
38266,128.051672,0.193600,200.127690,0.674565,2.180935,0.440000,2.685889,0.821319
38267,128.048329,0.435600,200.122488,1.540002,2.180896,0.660000,2.685851,1.240968
38268,128.044975,0.000000,200.117372,4.809892,2.180838,-0.000000,2.685838,2.193147
38269,128.041621,0.000000,200.112250,4.573003,2.180781,-0.000000,2.685823,2.138458
38270,128.038269,0.048400,200.107123,4.347750,2.180730,0.220000,2.685808,2.085126
38271,128.034915,0.000000,200.101990,4.133563,2.180673,-0.000000,2.685791,2.033117
38272,128.031567,0.193600,200.096852,3.929901,2.180627,0.440000,2.685772,1.982398
38273,128.028214,0.000000,200.091709,3.736250,2.180570,-0.000000,2.685752,1.932938
38274,128.024872,0.435600,200.086562,3.552117,2.180530,0.660000,2.685731,1.884706
38275,128.021551,1.210000,200.081410,3.377039,2.180502,1.100000,2.685709,1.837672
38276,128.018210,0.435600,200.076255,3.210570,2.180462,0.660000,2.685686,1.791806
38277,128.014857,0.000000,200.071095,3.052289,2.180405,-0.000000,2.685661,1.747080
38278,128.011505,0.000000,200.065932,2.901796,2.180348,-0.000000,2.685636,1.703466
38279,128.008154,0.048400,200.060765,2.758707,2.180297,0.220000,2.685609,1.660935
38280,128.004802,0.000000,200.055595,2.622660,2.180240,-0.000000,2.685581,1.619463
38281,128.001451,0.048400,200.050422,2.493309,2.180188,0.220000,2.685552,1.579021
38282,127.998100,0.000000,200.045246,2.370326,2.180131,-0.000000,2.685522,1.539586
38283,127.994748,0.000000,200.040067,2.253398,2.180074,-0.000000,2.685491,1.501132
38284,127.991397,0.000000,200.034885,2.142228,2.180017,-0.000000,2.685459,1.463635
38285,127.988046,0.000000,200.029701,2.036533,2.179960,-0.000000,2.685426,1.427072
38286,127.984695,0.000000,200.024515,1.936045,2.179903,-0.000000,2.685392,1.391418
38287,127.981344,0.000000,200.019326,1.840507,2.179846,-0.000000,2.685357,1.356653
38288,127.977994,0.000000,200.014136,1.749677,2.179789,-0.000000,2.685322,1.322754
38289,127.974643,0.000000,200.008943,1.663322,2.179732,-0.000000,2.685285,1.289699
38290,127.971293,0.000000,200.003748,1.581224,2.179675,-0.000000,2.685248,1.257467
38291,127.967943,0.000000,199.998552,1.503172,2.179618,-0.000000,2.685209,1.226039
38292,127.964639,1.742400,199.993354,1.428967,2.179595,1.320000,2.685170,1.195394
38293,127.961289,0.000000,199.988119,0.004292,2.179538,-0.000000,2.685102,0.065513
38294,127.980014,843.321600,199.982976,3.520833,2.180241,29.040000,2.685081,1.876388
38295,127.976685,0.774400,199.980110,90.474712,2.180207,0.880000,2.685259,9.511820
38296,127.973355,0.774400,199.975652,29.659087,2.180173,0.880000,2.685332,5.446016
38297,127.970007,0.048400,199.970458,1.526574,2.180122,0.220000,2.685294,1.235546
38298,127.966659,0.048400,199.965254,1.178571,2.180070,0.220000,2.685252,1.085620
38299,127.963355,1.742400,199.960056,1.354610,2.180048,1.320000,2.685212,1.163877
38300,127.960052,1.742400,199.954857,1.287733,2.180025,1.320000,2.685171,1.134783
38301,127.956704,0.048400,199.949656,1.224154,2.179974,0.220000,2.685130,1.106415
38302,127.953401,1.742400,199.944453,1.163711,2.179952,1.320000,2.685088,1.078754
38303,127.950053,0.000000,199.939250,1.106249,2.179895,-0.000000,2.685045,1.051784
38304,127.946704,0.000000,199.934045,1.051621,2.179837,-0.000000,2.685002,1.025486
38305,127.943356,0.000000,199.928839,0.999688,2.179780,-0.000000,2.684958,0.999844
38306,127.940008,0.000000,199.923633,0.950317,2.179723,-0.000000,2.684913,0.974842
38307,127.936660,0.000000,199.918425,0.903382,2.179666,-0.000000,2.684868,0.950464
38308,127.933313,0.000000,199.913216,0.858763,2.179609,-0.000000,2.684822,0.926695
38309,127.929965,0.000000,199.908007,0.816346,2.179552,-0.000000,2.684775,0.903519
38310,127.926618,0.000000,199.902796,0.776023,2.179495,-0.000000,2.684728,0.880921
38311,127.923271,0.000000,199.897585,0.737689,2.179438,-0.000000,2.684680,0.858888
38312,127.919924,0.000000,199.892374,0.701248,2.179381,-0.000000,2.684632,0.837406
38313,127.916577,0.000000,199.887161,0.666606,2.179324,-0.000000,2.684583,0.816460
38314,127.913231,0.000000,199.881948,0.633674,2.179267,-0.000000,2.684533,0.796037
38315,127.909884,0.000000,199.876735,0.602368,2.179210,-0.000000,2.684484,0.776124
38316,127.906538,0.000000,199.871521,0.572608,2.179153,-0.000000,2.684433,0.756709
38317,127.903192,0.000000,199.866306,0.544317,2.179096,-0.000000,2.684382,0.737778
38318,127.899851,0.193600,199.861092,0.517423,2.179051,0.440000,2.684331,0.719321
38319,127.896567,2.371600,199.855876,0.491858,2.179034,1.540000,2.684279,0.701326
38320,127.893227,0.193600,199.850661,0.467555,2.178988,0.440000,2.684227,0.683780
38321,127.889913,1.210000,199.845445,0.444452,2.178960,1.100000,2.684174,0.666672
38322,127.886600,1.210000,199.840228,0.422491,2.178932,1.100000,2.684121,0.649993
38323,127.883286,1.210000,199.835012,0.401614,2.178904,1.100000,2.684067,0.633730
38324,127.879941,0.000000,199.829795,0.381769,2.178847,-0.000000,2.684013,0.617874
38325,127.876597,0.000000,199.824578,0.362903,2.178790,-0.000000,2.683958,0.602415
38326,127.873252,0.000000,199.819361,0.344970,2.178733,-0.000000,2.683904,0.587342
38327,127.869908,0.000000,199.814144,0.327923,2.178676,-0.000000,2.683848,0.572646
38328,127.866564,0.000000,199.808926,0.312092,2.178619,-0.000000,2.683793,0.558652
38329,127.863220,0.000000,199.803708,0.298642,2.178562,-0.000000,2.683737,0.546482
38330,127.860161,10.890000,199.798683,7.647550,2.178591,3.300000,2.683739,2.765420
38331,127.857375,21.344400,199.795998,97.126177,2.178655,4.620000,2.683927,9.855261
38332,127.856160,81.360400,199.791438,25.385429,2.178834,9.020000,2.683988,5.038395
38333,127.852821,0.193600,199.786230,0.641118,2.178789,0.440000,2.683939,0.800698
38334,127.909074,2279.107600,199.839302,2229.437048,2.179980,47.740000,2.685103,47.216915
38335,127.917151,436.810000,200.085046,9598.069727,2.180469,20.900000,2.687595,97.969739
38336,127.918515,180.096400,200.203805,4742.015761,2.180763,13.420000,2.689325,68.862296
38337,127.927077,455.395600,200.257189,2241.938755,2.181264,21.340000,2.690493,47.349116
38338,127.938221,554.131600,200.255192,123.867260,2.181823,23.540000,2.690714,11.129567
38339,127.934978,3.920400,200.267969,688.941101,2.181817,1.980000,2.691329,26.247688
38340,127.958238,1017.610000,200.275980,506.672830,2.182594,31.900000,2.691848,22.509394
38341,128.034612,3049.248400,200.313771,1645.793490,2.183981,55.220000,2.692838,40.568380
38342,128.095322,2450.250000,200.352259,1672.534055,2.185218,49.500000,2.693837,40.896626
38343,128.097824,223.801600,200.347134,4.311668,2.185552,14.960000,2.693820,2.076456
38344,128.094602,4.840000,200.345339,131.671319,2.185552,2.200000,2.694050,11.474812
38345,128.091285,1.210000,200.342392,87.602442,2.185524,1.100000,2.694224,9.359618
38346,128.088063,4.840000,200.337344,7.253359,2.185524,2.200000,2.694224,2.693206
38347,128.109159,935.136400,200.332612,19.286226,2.186266,30.580000,2.694269,4.391609
38348,128.105812,0.048400,200.327375,0.000092,2.186215,0.220000,2.694198,0.009572
38349,128.102544,3.097600,200.322404,10.134876,2.186204,1.760000,2.694211,3.183532
38350,128.111099,455.395600,200.318679,57.822647,2.186705,21.340000,2.694340,7.604120
38351,128.107750,0.000000,200.313615,6.543784,2.186647,-0.000000,2.694336,2.558082
38352,128.104448,1.742400,200.308421,1.598226,2.186625,1.320000,2.694299,1.264210
38353,128.101105,0.193600,200.305057,71.587367,2.186579,0.440000,2.694449,8.460932
38354,128.097762,0.193600,200.299823,0.024982,2.186533,0.440000,2.694383,0.158056
38355,128.094434,0.774400,200.294610,0.838427,2.186499,0.880000,2.694337,0.915657
38356,128.091088,0.048400,200.289506,5.011143,2.186448,0.220000,2.694325,2.238558
38357,128.087752,0.435600,200.284282,0.365337,2.186408,0.660000,2.694270,0.604432
38358,128.084405,0.000000,200.279057,0.347287,2.186351,-0.000000,2.694215,0.589310
38359,128.081069,0.435600,200.273832,0.330128,2.186311,0.660000,2.694160,0.574567
38360,128.077734,0.435600,200.268607,0.314574,2.186271,0.660000,2.694104,0.560869
38361,128.074398,0.435600,200.263382,0.301022,2.186231,0.660000,2.694048,0.548655
38362,128.071063,0.435600,200.258156,0.288056,2.186191,0.660000,2.693991,0.536709
38363,128.067717,0.000000,200.252931,0.275652,2.186134,-0.000000,2.693935,0.525025
38364,128.064416,1.742400,200.247706,0.263784,2.186112,1.320000,2.693878,0.513599
38365,128.061070,0.000000,200.242480,0.252430,2.186055,-0.000000,2.693821,0.502424
38366,128.057724,0.000000,200.237255,0.241567,2.185997,-0.000000,2.693763,0.491495
38367,128.054379,0.000000,200.232030,0.231173,2.185940,-0.000000,2.693705,0.480805
38368,128.051033,0.000000,200.226804,0.221229,2.185883,-0.000000,2.693647,0.470350
38369,128.047688,0.000000,200.221579,0.211715,2.185826,-0.000000,2.693589,0.460125
38370,128.044343,0.000000,200.216354,0.202612,2.185769,-0.000000,2.693530,0.450124
38371,128.040998,0.000000,200.211129,0.193901,2.185712,-0.000000,2.693471,0.440342
38372,128.037653,0.000000,200.205903,0.185567,2.185655,-0.000000,2.693412,0.430775
38373,128.034435,4.840000,200.200756,3.163354,2.185655,2.200000,2.693388,1.778582
38374,128.031091,0.000000,200.197324,68.798710,2.185598,-0.000000,2.693535,8.294499
38375,128.027746,0.000000,200.192703,23.282087,2.185541,-0.000000,2.693590,4.825152
38376,128.024423,0.774400,200.187495,0.801512,2.185507,0.880000,2.693543,0.895272
38377,128.040517,744.198400,200.199008,640.973012,2.186162,27.280000,2.694134,25.317445
38378,128.047641,400.800400,200.499376,11700.423326,2.186628,20.020000,2.696889,108.168495
38379,128.044662,13.987600,200.616255,4675.535810,2.186669,3.740000,2.698604,68.377890
38380,128.045282,151.782400,200.672408,2350.680119,2.186933,12.320000,2.699800,48.483813
38381,128.059838,685.392400,200.701334,1308.248273,2.187560,26.180000,2.700674,36.169715
38382,128.079190,869.070400,200.737389,1581.261925,2.188273,29.480000,2.701642,39.765084
38383,128.106212,1162.810000,200.786117,2066.653647,2.189106,34.100000,2.702759,45.460462
38384,128.130179,1045.875600,200.815458,1324.332340,2.189893,32.340000,2.703639,36.391377
38385,128.127117,10.890000,200.844152,1299.623521,2.189922,3.300000,2.704510,36.050292
38386,128.125596,69.889600,200.860324,820.160528,2.190084,8.360000,2.705187,28.638445
38387,128.124810,98.010000,200.874536,745.093118,2.190285,9.900000,2.705829,27.296394
38388,128.126014,174.240000,200.893093,911.568799,2.190572,13.200000,2.706547,30.192198
38389,128.125228,98.010000,200.905045,658.616800,2.190774,9.900000,2.707146,25.663531
38390,128.130174,317.552400,200.902751,113.054870,2.191182,17.820000,2.707353,10.632726
38391,128.134715,302.064400,200.906990,363.274229,2.191578,17.380000,2.707780,19.059754
38392,128.267321,5207.065600,200.988665,3329.130640,2.193405,72.160000,2.709216,57.698619
38393,128.280684,640.090000,201.075688,3534.157199,2.194008,25.300000,2.710697,59.448778
38394,128.289719,474.368400,201.087273,644.801980,2.194520,21.780000,2.711289,25.392951
38395,128.329150,1638.630400,201.098511,631.558052,2.195519,40.480000,2.711875,25.130819
38396,128.562700,9074.467600,201.210597,4494.553900,2.197949,95.260000,2.713554,67.041434
38397,128.564682,204.490000,201.206145,30.638860,2.198265,14.300000,2.713628,5.535238
38398,128.563055,66.259600,201.200894,0.092333,2.198420,8.140000,2.713565,0.303863
38399,128.559704,0.193600,201.196705,40.708840,2.198374,0.440000,2.713660,6.380348
38400,128.556369,0.774400,201.191496,1.651625,2.198340,0.880000,2.713623,1.285156
38401,128.553013,0.000000,201.186250,0.221972,2.198282,-0.000000,2.713565,0.471139
38402,128.549658,0.000000,201.181004,0.212431,2.198225,-0.000000,2.713506,0.460903
38403,128.546302,0.000000,201.175759,0.203303,2.198167,-0.000000,2.713447,0.450891
38404,128.543231,10.890000,201.170721,8.173318,2.198196,3.300000,2.713451,2.858902
38405,128.539878,0.048400,201.167524,78.687619,2.198145,0.220000,2.713611,8.870604
38406,128.538646,81.360400,201.162867,22.742690,2.198323,9.020000,2.713665,4.768930
38407,128.535297,0.193600,201.157629,0.445363,2.198277,0.440000,2.713612,0.667355
38408,128.531953,0.435600,201.152607,8.734427,2.198237,0.660000,2.713618,2.955406
38409,128.528599,0.000000,201.147364,0.253366,2.198179,-0.000000,2.713560,0.503355
38410,128.525245,0.000000,201.142121,0.242470,2.198122,-0.000000,2.713502,0.492412
38411,128.521922,1.210000,201.136878,0.232044,2.198093,1.100000,2.713444,0.481709
38412,128.518574,0.193600,201.131630,0.034309,2.198047,0.440000,2.713378,0.185226
38413,128.515225,0.193600,201.126383,0.032207,2.198001,0.440000,2.713312,0.179463
38414,128.511998,4.840000,201.121242,4.105165,2.198001,2.200000,2.713294,2.026121
38415,128.508646,0.048400,201.116196,7.758932,2.197950,0.220000,2.713296,2.785486
38416,128.505293,0.000000,201.110949,0.003189,2.197893,-0.000000,2.713226,0.056467
